Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      5.57     0.00        1     0.00     0.00  glm::detail::compute_abs<float, true>::call(float)
  0.00      5.57     0.00        1     0.00     0.00  glm::mat<4, 4, float, (glm::qualifier)0> glm::lookAt<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&)
  0.00      5.57     0.00        1     0.00     0.00  float glm::radians<float>(float)
  0.00      5.57     0.00        1     0.00     0.00  glm::mat<4, 4, float, (glm::qualifier)0> glm::lookAtRH<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&)
  0.00      5.57     0.00        1     0.00     0.00  Shader::set_material(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, float)
  0.00      5.57     0.00        1     0.00     0.00  Shader::set_shininess(float)
  0.00      5.57     0.00        1     0.00     0.00  Shader::set_projection(glm::mat<4, 4, float, (glm::qualifier)0>)
  0.00      5.57     0.00        1     0.00     0.00  Shader::set_camera_position(glm::vec<3, float, (glm::qualifier)0>)
  0.00      5.57     0.00        1     0.00     0.00  Shader::set_light_direction(glm::vec<3, float, (glm::qualifier)0>)
  0.00      5.57     0.00        1     0.00     0.00  Shader::set_transformations(glm::mat<4, 4, float, (glm::qualifier)0>, glm::mat<4, 4, float, (glm::qualifier)0>, glm::mat<4, 4, float, (glm::qualifier)0>, glm::mat<3, 3, float, (glm::qualifier)0>)
  0.00      5.57     0.00        1     0.00     0.00  Shader::set_ambient_light_color(glm::vec<3, float, (glm::qualifier)0>)
  0.00      5.57     0.00        1     0.00     0.00  Shader::set_diffuse_light_color(glm::vec<3, float, (glm::qualifier)0>)
  0.00      5.57     0.00        1     0.00     0.00  Shader::set_specular_light_color(glm::vec<3, float, (glm::qualifier)0>)
  0.00      5.57     0.00        1     0.00     0.00  Shader::set_ambient_material_color(glm::vec<3, float, (glm::qualifier)0>)
  0.00      5.57     0.00        1     0.00     0.00  Shader::set_diffuse_material_color(glm::vec<3, float, (glm::qualifier)0>)
  0.00      5.57     0.00        1     0.00     0.00  Shader::set_specular_material_color(glm::vec<3, float, (glm::qualifier)0>)
  0.00      5.57     0.00        1     0.00     0.00  Shader::destroy()
  0.00      5.57     0.00        1     0.00     0.00  Shader::set_view(glm::mat<4, 4, float, (glm::qualifier)0>)
  0.00      5.57     0.00        1     0.00     0.00  Shader::set_light(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>)
  0.00      5.57     0.00        1     0.00     0.00  Shader::Shader(char const*, char const*)
  0.00      5.57     0.00        1     0.00     7.17  Sphere::from_subdivision(int)
  0.00      5.57     0.00        1     0.00     7.17  Sphere::Sphere(int)
  0.00      5.57     0.00        1     0.00     0.00  Sphere::~Sphere()
  0.00      5.57     0.00        1     0.00    10.00  Surface::setup_surface()
  0.00      5.57     0.00        1     0.00    10.00  Surface::Surface(int)
  0.00      5.57     0.00        1     0.00     0.00  Surface::~Surface()
  0.00      5.57     0.00        1     0.00     0.00  Object::get_indices() const
  0.00      5.57     0.00        1     0.00     0.20  Sphere::get_vertices(int) const
  0.00      5.57     0.00        1     0.00     0.00  int* std::vector<int, std::allocator<int> >::_M_data_ptr<int>(int*) const
  0.00      5.57     0.00        1     0.00     0.00  std::vector<int, std::allocator<int> >::data() const
  0.00      5.57     0.00        1     0.00     0.00  std::numeric_limits<float>::epsilon()
  0.00      5.57     0.00        1     0.00     0.00  std::tan(float)
  0.00      5.57     0.00        1     0.00     0.00  gladLoadGLLoader

			Call graph


granularity: each sample hit covers 2 byte(s) for 0.18% of 5.57 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     99.9    0.00    5.57                 main [1]
                2.43    3.06     100/100         ripple_omp(Surface*, int&) [2]
                0.00    0.02       2/2           CycleTimer::currentSeconds() [19]
                0.00    0.02     100/102         bind_vertices(Object*, unsigned int&, int) [17]
                0.00    0.02     100/102         bind_normals(Object*, unsigned int&) [16]
                0.00    0.01       1/1           Surface::Surface(int) [27]
                0.00    0.01       1/1           Sphere::Sphere(int) [32]
                0.00    0.00       1/1           bind_sphere(Sphere*, unsigned int&, unsigned int&, unsigned int&) [36]
                0.00    0.00       1/1           bind_surface(Surface*, unsigned int&, unsigned int&, unsigned int&, unsigned int&) [37]
                0.00    0.00       1/1           glm::mat<4, 4, float, (glm::qualifier)0> glm::lookAt<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [39]
                0.00    0.00      41/41015456     glm::vec<3, float, (glm::qualifier)0>::vec(float, float, float) [10]
                0.00    0.00       1/3013830     Surface::set_vertex(int, float, int) [22]
                0.00    0.00     484/485         Shader::set_model(glm::mat<4, 4, float, (glm::qualifier)0>) [296]
                0.00    0.00     484/485         Shader::set_normal_matrix(glm::mat<3, 3, float, (glm::qualifier)0>) [295]
                0.00    0.00     484/484         Shader::use() [300]
                0.00    0.00     242/243         Sphere::get_num_of_vertices(int) const [308]
                0.00    0.00     242/243         Object::get_num_of_indices() const [307]
                0.00    0.00      70/70          __gnu_cxx::__promote_2<float, int, __gnu_cxx::__promote<float, std::__is_integer<float>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<float, int>(float, int) [347]
                0.00    0.00      37/37          glm::mat<4, 4, float, (glm::qualifier)0>::mat(float const&) [360]
                0.00    0.00      37/37          glm::mat<4, 4, float, (glm::qualifier)0> glm::scale<float, (glm::qualifier)0>(glm::mat<4, 4, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [365]
                0.00    0.00      36/36          glm::mat<4, 4, float, (glm::qualifier)0> glm::translate<float, (glm::qualifier)0>(glm::mat<4, 4, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [367]
                0.00    0.00      36/36          glm::vec<3, float, (glm::qualifier)0>::vec(float) [366]
                0.00    0.00       2/2           glm::mat<4, 4, float, (glm::qualifier)0> glm::inverse<4, 4, float, (glm::qualifier)0>(glm::mat<4, 4, float, (glm::qualifier)0> const&) [414]
                0.00    0.00       2/2           glm::mat<4, 4, float, (glm::qualifier)0>::transpose_type glm::transpose<4, 4, float, (glm::qualifier)0>(glm::mat<4, 4, float, (glm::qualifier)0> const&) [415]
                0.00    0.00       2/2           glm::mat<3, 3, float, (glm::qualifier)0>::mat(glm::mat<4, 4, float, (glm::qualifier)0> const&) [411]
                0.00    0.00       1/1           gladLoadGLLoader [41]
                0.00    0.00       1/1           Shader::Shader(char const*, char const*) [478]
                0.00    0.00       1/1           float glm::radians<float>(float) [462]
                0.00    0.00       1/1           glm::mat<4, 4, float, (glm::qualifier)0> glm::perspective<float>(float, float, float, float) [458]
                0.00    0.00       1/1           Shader::set_transformations(glm::mat<4, 4, float, (glm::qualifier)0>, glm::mat<4, 4, float, (glm::qualifier)0>, glm::mat<4, 4, float, (glm::qualifier)0>, glm::mat<3, 3, float, (glm::qualifier)0>) [468]
                0.00    0.00       1/1           Shader::set_camera_position(glm::vec<3, float, (glm::qualifier)0>) [466]
                0.00    0.00       1/1           Shader::set_light(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) [477]
                0.00    0.00       1/1           Shader::set_material(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, float) [463]
                0.00    0.00       1/1           deallocate_and_terminate(Shader*, unsigned int&, unsigned int&, unsigned int&, unsigned int&, unsigned int&, unsigned int&, unsigned int&) [438]
                0.00    0.00       1/1           Surface::~Surface() [480]
                0.00    0.00       1/1           Sphere::~Sphere() [479]
-----------------------------------------------
                2.43    3.06     100/100         main [1]
[2]     98.5    2.43    3.06     100         ripple_omp(Surface*, int&) [2]
                0.19    0.78 8379946/8379948     glm::vec<3, float, (glm::qualifier)0> glm::cross<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [3]
                0.55    0.08 9277986/9277987     glm::vec<3, float, (glm::qualifier)0> glm::operator-<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [5]
                0.01    0.49 2107660/2124042     glm::vec<3, float, (glm::qualifier)0> glm::normalize<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&) [6]
                0.39    0.06 6320226/6336606     glm::vec<3, float, (glm::qualifier)0> glm::operator+<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [8]
                0.38    0.00 64594294/67281668     std::vector<float, std::allocator<float> >::operator[](unsigned long) [9]
                0.10    0.00 11562837/41015456     glm::vec<3, float, (glm::qualifier)0>::vec(float, float, float) [10]
                0.00    0.02 3013829/3013830     Surface::set_vertex(int, float, int) [22]
                0.00    0.00     100/100         Surface::get_surface_size() const [335]
-----------------------------------------------
                0.00    0.00       2/8379948     glm::mat<4, 4, float, (glm::qualifier)0> glm::lookAtRH<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [40]
                0.19    0.78 8379946/8379948     ripple_omp(Surface*, int&) [2]
[3]     17.4    0.19    0.78 8379948         glm::vec<3, float, (glm::qualifier)0> glm::cross<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [3]
                0.70    0.08 8606493/8606493     glm::detail::compute_cross<float, (glm::qualifier)0, false>::call(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [4]
-----------------------------------------------
                0.70    0.08 8606493/8606493     glm::vec<3, float, (glm::qualifier)0> glm::cross<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [3]
[4]     14.0    0.70    0.08 8606493         glm::detail::compute_cross<float, (glm::qualifier)0, false>::call(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [4]
                0.08    0.00 9035805/41015456     glm::vec<3, float, (glm::qualifier)0>::vec(float, float, float) [10]
-----------------------------------------------
                0.00    0.00       1/9277987     glm::mat<4, 4, float, (glm::qualifier)0> glm::lookAtRH<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [40]
                0.55    0.08 9277986/9277987     ripple_omp(Surface*, int&) [2]
[5]     11.3    0.55    0.08 9277987         glm::vec<3, float, (glm::qualifier)0> glm::operator-<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [5]
                0.08    0.00 9244889/41015456     glm::vec<3, float, (glm::qualifier)0>::vec(float, float, float) [10]
-----------------------------------------------
                0.00    0.00       2/2124042     glm::mat<4, 4, float, (glm::qualifier)0> glm::lookAtRH<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [40]
                0.00    0.00   16380/2124042     Sphere::divide_triangle(glm::vec<3, float, (glm::qualifier)0>&, glm::vec<3, float, (glm::qualifier)0>&, glm::vec<3, float, (glm::qualifier)0>&, int) [30]
                0.01    0.49 2107660/2124042     ripple_omp(Surface*, int&) [2]
[6]      9.1    0.01    0.50 2124042         glm::vec<3, float, (glm::qualifier)0> glm::normalize<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&) [6]
                0.08    0.42 2185603/2185603     glm::detail::compute_normalize<3, float, (glm::qualifier)0, false>::call(glm::vec<3, float, (glm::qualifier)0> const&) [7]
-----------------------------------------------
                0.08    0.42 2185603/2185603     glm::vec<3, float, (glm::qualifier)0> glm::normalize<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&) [6]
[7]      9.0    0.08    0.42 2185603         glm::detail::compute_normalize<3, float, (glm::qualifier)0, false>::call(glm::vec<3, float, (glm::qualifier)0> const&) [7]
                0.01    0.25 2355408/2355411     float glm::dot<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [11]
                0.13    0.02 2334366/2367126     glm::vec<3, float, (glm::qualifier)0> glm::operator*<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, float) [14]
                0.00    0.01 2128071/2128071     float glm::inversesqrt<float>(float) [29]
-----------------------------------------------
                0.00    0.00   16380/6336606     glm::detail::compute_mix_scalar<3, float, float, (glm::qualifier)0, false>::call(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&, float const&) [35]
                0.39    0.06 6320226/6336606     ripple_omp(Surface*, int&) [2]
[8]      8.1    0.40    0.06 6336606         glm::vec<3, float, (glm::qualifier)0> glm::operator+<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [8]
